Species ID	Kingdom	Phylum	Class	Order	Family	Genus	Species	Authority	Infraspecific rank	Infraspecific name	Infraspecific authority	Stock/subpopulation	Synonyms	Common names (Eng)	Common names (Fre)	Common names (Spa)	Red List status	Red List criteria	Red List criteria version	Year assessed	Population trend	Petitioned
135865	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	CYCLORAMPHIDAE	Eupsophus	queulensis	Veloso, Celis-Diaz, Guerrero, Mendez, Iturra and Simonetti, 2005								Ranita De Los Queules	VU	D2	3.1	2008	unknown	N
57079	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	CYCLORAMPHIDAE	Eupsophus	roseus	(Duméril and Bibron, 1841)									NT		3.1	2004	decreasing	N
135782	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	CYCLORAMPHIDAE	Eupsophus	septentrionalis	Ibarra-Vidal, Ortiz and Torres-Pérez, 2004									DD		3.1	2008	unknown	N
57080	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	CYCLORAMPHIDAE	Eupsophus	vertebralis	Grandison, 1961									NT		3.1	2004	decreasing	N
59261	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	bislineata	(Green, 1818)						Northern Two-lined Salamander			LC		3.1	2004	stable	N
59262	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	chamberlaini	Harrison and Guttman, 2003						Chamberlain's Dwarf Salamander			DD		3.1	2004	unknown	N
59263	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	chisholmensis	Chippindale, Price, Wiens and Hillis, 2000						Chisholm Trail Salamander			VU	D2	3.1	2004	unknown	N
59264	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	cirrigera	(Green, 1818)						Southern Two-lined Salamander			LC		3.1	2004	stable	N
59265	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	guttolineata	(Holbrook, 1838)						Three-lined Salamander			LC		3.1	2004	stable	N
59266	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	junaluska	Sever, Dundee and Sullivan, 1976						Junaluska Salamander			VU	D1	3.1	2004	stable	N
59267	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	latitans	Smith and Potter, 1946						Cascade Caverns Salamander			VU	B1ab(iii)+2ab(iii)	3.1	2004	decreasing	N
59268	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	longicauda	(Green, 1818)						Longtail Salamander			LC		3.1	2004	stable	N
59269	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	lucifuga	Rafinesque, 1822						Cave Salamander			LC		3.1	2004	unknown	N
59270	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	multiplicata	(Cope, 1869)						Many-ribbed Salamander			LC		3.1	2004	stable	N
8391	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	nana	Bishop, 1941						San Marcos Salamander			VU	D2	3.1	2004	stable	N
59271	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	naufragia	Chippindale, Price, Wiens and Hillis, 2000						San Gabriel Springs Salamander			EN	B1ab(iii,v)+2ab(iii,v)	3.1	2004	decreasing	N
59272	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	neotenes	Bishop and Wright, 1937						Texas Salamander			VU	D2	3.1	2004	unknown	N
59273	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	pterophila	Burger, Smith and Potter, 1950						Blanco River Springs Salamander			DD		3.1	2004	unknown	N
59274	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	quadridigitata	(Holbrook, 1842)						Dwarf Salamander			LC		3.1	2004	stable	N
39262	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	rathbuni	(Stejneger, 1897)						Texas Blind Salamander			VU	D2	3.1	2004	stable	N
39263	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	robusta	(Longley, 1978)						Blanco Blind Salamander			DD		3.1	2004	unknown	N
8392	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	sosorum	Chippindale, Price and Hillis, 1993						Barton Springs Salamander			VU	D1+2	3.1	2004	stable	N
22707	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	spelaea	(Stejneger, 1892)					Eurycea spelaeus|Typhlotriton spelaeus	Grotto Salamander			LC		3.1	2004	unknown	N
59275	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	tonkawae	Chippindale, Price, Wiens and Hillis, 2000						Jollyville Plateau Salamander			EN	B1ab(iii,v)	3.1	2004	decreasing	N
8393	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	tridentifera	Mitchell and Reddall, 1965						Comal Blind Salamander			VU	D2	3.1	2004	unknown	N
59276	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	troglodytes	Baker, 1957						Eurycea Troglodytes Complex			DD		3.1	2004	unknown	N
59277	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	tynerensis	Moore and Hughes, 1939						Oklahoma Salamander			NT		3.1	2004	decreasing	N
59284	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	wallacei	(Carr, 1939)					Haideotriton wallacei	Georgia Blind Salamander			VU	B1ab(iii)+2ab(iii)	3.1	2004	unknown	N
59278	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	waterlooensis	Hillis, Chamberlain, Wilcox and Chippindale, 2001						Austin Blind Salamander			VU	D2	3.1	2004	unknown	N
59279	ANIMALIA	CHORDATA	AMPHIBIA	CAUDATA	PLETHODONTIDAE	Eurycea	wilderae	Dunn, 1920						Blue Ridge Two-lined Salamander			LC		3.1	2004	stable	N
55178	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DENDROBATIDAE	Excitobates	captivus	(Myers, 1982)					Dendrobates captivus	Rio Santiago Poison Frog		Rana Venenosa	DD		3.1	2004	unknown	N
55193	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DENDROBATIDAE	Excitobates	mysteriosus	(Myers, 1982)					Dendrobates mysteriosus	Marañón Poison Frog		Rana Venenosa	EN	B1ab(iii)	3.1	2004	decreasing	N
55372	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	HYLIDAE	Exerodonta	abdivita	(Campbell and Duellman, 2000)									DD		3.1	2004	unknown	N
55414	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	HYLIDAE	Exerodonta	bivocata	(Duellman and Hoyt, 1961)									DD		3.1	2004	unknown	N
55435	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	HYLIDAE	Exerodonta	catracha	(Porras and Wilson, 1987)									EN	B1ab(iii)+2ab(iii)	3.1	2004	decreasing	N
55444	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	HYLIDAE	Exerodonta	chimalapa	(Mendelson and Campbell, 1994)									EN	B1ab(iii)	3.1	2004	decreasing	N
55523	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	HYLIDAE	Exerodonta	juanitae	(Snyder, 1972)								Rana-de Arbol De Juanita	VU	B1ab(iii)	3.1	2004	decreasing	N
55552	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	HYLIDAE	Exerodonta	melanomma	(Taylor, 1940)								Rana-de Arbol Ojo Negro	VU	B1ab(iii)	3.1	2004	decreasing	N
55595	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	HYLIDAE	Exerodonta	perkinsi	(Campbell and Brodie, 1992)									CR	B1ab(iii,v)	3.1	2004	decreasing	N
55606	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	HYLIDAE	Exerodonta	pinorum	(Taylor, 1937)								Rana-de Arbol De Pinar	VU	B1ab(iii,v)	3.1	2004	decreasing	N
55659	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	HYLIDAE	Exerodonta	smaragdina	(Taylor, 1940)								Rana-de Arbol Esmeralda	LC		3.1	2004	stable	N
55668	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	HYLIDAE	Exerodonta	sumichrasti	Brocchi, 1879									LC		3.1	2004	decreasing	N
55699	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	HYLIDAE	Exerodonta	xera	(Mendelson and Campbell, 1994)									VU	B1ab(iii)	3.1	2004	decreasing	N
58792	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	RHACOPHORIDAE	Feihyla	palpebralis	(Smith, 1924)					Chirixalus palpebralis				NT		3.1	2004	decreasing	N
58264	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	altilabris	(Blyth, 1856)									DD		3.1	2004	unknown	N
58265	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	andamanensis	(Stoliczka, 1870)					Rana gracilis ssp. andamanensis				LC		3.1	2004	stable	N
58266	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	assimilis	(Blyth, 1852)									DD		3.1	2004	unknown	N
58267	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	brama	(Lesson, 1834)									DD		3.1	2004	unknown	N
58268	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	brevipalmata	(Peters, 1871)					Rana brevipalmata	Short-webbed Frog, Pegu Wart Frog, Peters' Frog			DD		3.1	2004	unknown	N
58269	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	cancrivora	(Gravenhorst, 1829)					Rana cancrivora	Asian Brackish Frog, Crab-eating Frog, Mangrove Frog, Rice Field Frog			LC		3.1	2004	increasing	N
58270	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	frithi	(Theobald, 1868)									DD		3.1	2004	unknown	N
58271	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	greenii	(Boulenger, 1904)									EN	B1ab(iii)+2ab(iii)	3.1	2004	decreasing	N
58272	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	iskandari	Veith, Kosuch, Ohler and Dubois, 2001									LC		3.1	2004	stable	N
58273	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	keralensis	(Dubois, 1981)					Rana keralensis|Rana verrucosa	Kerala Warty Frog, Dubois' Hill Frog, Kerala Wart Frog, Warty Frog			LC		3.1	2004	stable	N
58274	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	kirtisinghei	(Manamendra-Arachchi and Gabadage, 1996)									LC		3.1	2004	stable	N
58275	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	limnocharis	(Gravenhorst, 1829)					Rana limnocharis	Asian Grass Frog, Common Pond Frog, Field Frog, Grass Frog, Indian Rice Frog			LC		3.1	2004	stable	N
58276	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	moodiei	(Taylor, 1920)									DD		3.1	2004	unknown	N
58277	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	multistriata	(Hallowell, 1861)									DD		3.1	2004	unknown	N
58278	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	murthii	(Pillai, 1979)									CR	B1ab(iii)	3.1	2004	decreasing	N
58279	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	mysorensis	(Rao, 1922)									DD		3.1	2004	unknown	N
58280	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	nepalensis	(Dubois, 1975)					Rana nepalensis	Nepal Wart Frog, Nepal Cricket Frog			LC		3.1	2004	stable	N
136049	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	nicobariensis	(Stoliczka, 1870)									EN	B1ab(iii)	3.1	2008	decreasing	N
58282	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	nilagirica	(Jerdon, 1853)									EN	B2ab(iii)	3.1	2004	decreasing	N
58283	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	orissaensis	(Dutta, 1997)									LC		3.1	2004	stable	N
58284	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	parambikulamana	(Rao, 1937)									DD		3.1	2004	unknown	N
58285	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	pierrei	(Dubois, 1975)					Rana pierrei	Pierre's Wart Frog, Pierre's Cricket Frog			LC		3.1	2004	stable	N
58286	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	pulla	(Stoliczka, 1870)					Rana gracilis var. pulla				DD		3.1	2004	unknown	N
58287	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	raja	(Smith, 1930)					Rana cancrivora ssp. raja				DD		3.1	2004	unknown	N
58288	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	rufescens	(Jerdon, 1854)					Pyxicephalus rufescens	Malabar Wart Frog, Reddish Burrowing Frog, Rufescent Burrowing Frog			LC		3.1	2004	unknown	N
58388	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	sahyadris	(Dubois, Ohler and Biju, 2001)					Minervarya sahyadris				EN	B1ab(iii)	3.1	2004	decreasing	N
58289	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	sauriceps	(Rao, 1937)									DD		3.1	2004	unknown	N
58290	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	schlueteri	(Werner, 1893)									DD		3.1	2004	unknown	N
58291	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	syhadrensis	(Annandale, 1919)					Rana limnocharis ssp. syhadrensis	Bombay Wart Frog, Hill Cricket Frog, Long-legged Cricket Frog, Small Cricket Frog, Southern Cricket Frog, Syhadra Frog			LC		3.1	2004	stable	N
58292	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	teraiensis	(Dubois, 1975)					Rana teraiensis	Terai Wart Frog, Terai Cricket Frog			LC		3.1	2004	stable	N
136070	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	triora	Stuart, Chuaynkern, Chan-ard and Inger, 2006									DD		3.1	2008	unknown	N
58293	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	verruculosa	(Roux, 1911)									LC		3.1	2004	stable	N
58294	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	DICROGLOSSIDAE	Fejervarya	vittigera	(Wiegmann, 1835)									LC		3.1	2004	stable	N
55315	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Flectonotus	fissilis	(Miranda-Ribeiro, 1920)									LC		3.1	2004	stable	N
55316	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Flectonotus	fitzgeraldi	(Parker, 1933)								Ranita Marsupial De Fitzgerald	EN	B1ab(iii)	3.1	2004	decreasing	N
55317	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Flectonotus	goeldii	(Boulenger, 1895)									LC		3.1	2004	stable	N
55318	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Flectonotus	ohausi	(Wandolleck, 1907)									LC		3.1	2004	stable	N
55319	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Flectonotus	pygmaeus	(Boettger, 1893)								Ranita Marsupial Pigmea	LC		3.1	2004	unknown	N
135859	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Frostius	erythrophthalmus	Pimenta and Caramaschi, 2007									DD		3.1	2008	unknown	N
54812	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	BUFONIDAE	Frostius	pernambucensis	(Bokermann, 1962)									LC		3.1	2008	decreasing	N
57813	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Gastrophryne	carolinensis	(Holbrook, 1836)						Eastern Narrowmouth Toad			LC		3.1	2004	stable	N
57814	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Gastrophryne	elegans	(Boulenger, 1882)									LC		3.1	2004	stable	N
57815	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Gastrophryne	olivacea	(Hallowell, 1857)					Gastrophryne areolata	Great Plains Narrowmouth Toad		Sapo-boca Angosta Oliváceo	LC		3.1	2004	stable	N
57816	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Gastrophryne	pictiventris	(Cope, 1885)									LC		3.1	2008	decreasing	N
57817	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Gastrophryne	usta	(Cope, 1866)									LC		3.1	2004	stable	N
57818	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	MICROHYLIDAE	Gastrophrynoides	borneensis	(Boulenger, 1897)									VU	B1ab(iii)	3.1	2004	decreasing	N
55320	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	abdita	Duellman, 1987									DD		3.1	2004	unknown	N
41235	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	albolineata	(A. Lutz and B. Lutz, 1939)									LC		3.1	2004	decreasing	N
55321	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	andaquiensis	Ruíz-Carranza and Hernández, 1976					Gastrotheca humbertoi				NT		3.1	2004	decreasing	N
55322	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	angustifrons	(Boulenger, 1898)									VU	B1ab(iii)	3.1	2004	decreasing	N
55323	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	antomia	Ruíz-Carranza, Ardila-Robayo, Lynch and Restrepo, 1997									VU	B1ab(iii)	3.1	2004	decreasing	N
55324	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	argenteovirens	(Boettger, 1892)									LC		3.1	2004	stable	N
61822	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	atympana	Duellman, Lehr, Rodríguez and von May, 2004									DD		3.1	2006	unknown	N
55325	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	aureomaculata	Cochran and Goin, 1970					Gastrotheca mertensi				NT		3.1	2004	stable	N
55326	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	bufona	Cochran and Goin, 1970									EN	B1ab(iii)	3.1	2004	decreasing	N
135844	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	carinaceps	Duellman, Trueb and Lehr, 2006									DD		3.1	2008	unknown	N
55327	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	christiani	Laurent, 1967									EN	B1ab(iii)	3.1	2004	decreasing	N
55328	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	chrysosticta	Laurent, 1976									VU	B1ab(iii)	3.1	2004	decreasing	N
55329	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	cornuta	(Boulenger, 1898)					Hyla ceratophrys				EN	A4ace	3.1	2008	decreasing	N
55330	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	dendronastes	Duellman, 1983									VU	B1ab(iii)	3.1	2004	decreasing	N
55331	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	dunni	Lutz, 1977									LC		3.1	2004	stable	N
136175	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	ernestoi	Miranda-Ribeiro, 1920					Gastrotheca viridis				DD		3.1	2008	unknown	N
55332	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	espeletia	Duellman and Hillis, 1987									EN	B1ab(iii)+2ab(iii)	3.1	2004	decreasing	N
55333	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	excubitor	Duellman and Fritts, 1972									VU	B1ab(iii)	3.1	2004	decreasing	N
55334	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	fissipes	(Boulenger, 1888)									LC		3.1	2004	stable	N
135808	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	fulvorufa	(Andersson, 1911)					Nototrema fulvorufa				DD		3.1	2008	unknown	N
55335	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	galeata	Trueb and Duellman, 1978									DD		3.1	2004	unknown	N
55336	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	gracilis	Laurent, 1969									VU	B1ab(iii)	3.1	2004	decreasing	N
55337	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	griswoldi	Shreve, 1941					Gastrotheca marsupiata ssp. bifasciata				LC		3.1	2004	stable	N
55338	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	guentheri	(Boulenger, 1882)									VU	B1ab(iii,v)	3.1	2004	decreasing	N
55339	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	helenae	Dunn, 1944								Rana Marsupial Del Tama	DD		3.1	2004	unknown	N
55340	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	lateonota	Duellman and Trueb, 1988									DD		3.1	2004	unknown	N
55341	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	lauzuricae	De la Riva, 1992									CR	B1ab(iii)	3.1	2004	decreasing	N
55342	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	litonedis	Duellman and Hillis, 1987									EN	B1ab(iii,v)	3.1	2004	decreasing	N
55343	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	longipes	(Boulenger, 1882)					Hyla capitocarinata			Rana Marsupial	LC		3.1	2004	decreasing	N
55344	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	marsupiata	(Dumeril & Bibron, 1841)					Eleutherodactylus andicola|Gastrotheca bifasciata ssp. vellardi|Nototrema bolivianum				LC		3.1	2008	stable	N
55345	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	microdiscus	(Andersson, 1910)									LC		3.1	2004	decreasing	N
55346	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	monticola	Barbour and Noble, 1920					Gastrotheca marsupiata ssp. lojana|Gastrotheca marsupiata lojana			Rana Marsupial	LC		3.1	2004	stable	N
55347	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	nicefori	Gaige, 1933					Gastrotheca yacambuensis			Rana Marsupial De Niceforo	LC		3.1	2004	stable	N
55348	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	ochoai	Duellman and Fritts, 1972									DD		3.1	2004	unknown	N
55349	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	orophylax	Duellman and Pyles, 1980									EN	B1ab(iii,v)	3.1	2004	decreasing	N
61823	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	ossilaginis	Duellman and Venegas, 2005									DD		3.1	2006	unknown	N
55350	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	ovifera	(Lichtenstein and Weinland, 1854)								Rana Marsupial, Rana Marsupial Comun	EN	B1ab(iii,v)	3.1	2004	decreasing	N
55351	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	pacchamama	Duellman, 1987									DD		3.1	2004	unknown	N
55352	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	peruana	(Boulenger, 1900)									LC		3.1	2004	stable	N
61824	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	phalarosa	Duellman and Venegas, 2005									DD		3.1	2006	unknown	N
61825	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	piperata	Duellman and Köhler, 2005									LC		3.1	2006	unknown	N
55353	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	plumbea	(Boulenger, 1882)								Rana Marsupial Bromelícola	VU	B1ab(iii,v)	3.1	2004	decreasing	N
55354	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	pseustes	Duellman and Hillis, 1987									EN	A2ace	3.1	2004	decreasing	N
55355	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	psychrophila	Duellman, 1974									EN	B1ab(iii)	3.1	2004	decreasing	N
135847	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	pulchra	Caramaschi and Rodrigues, 2007									DD		3.1	2008	unknown	N
55356	ANIMALIA	CHORDATA	AMPHIBIA	ANURA	AMPHIGNATHODONTIDAE	Gastrotheca	rebeccae	Duellman and Trueb, 1988									DD		3.1	2004	unknown	N
